Well Row,,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,F,F,F,F,G,G,G,G,H,H,H,H
Well Col,,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
Content,Time [min],Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B
Group,,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,B,B,B,B,C,C,C,C,D,D,D,D
Blank corrected based on Raw Data (485/520 2),58.5,-37,5178,2439,-1228,-700,25338,-1836,-2408,-2896,-2041,-4716,2463,27906,4190,7689,6002,118786,3160,3734,4551,2085,1295,2223,27313,5847,8032,8891,109366,-561,-854,-135,-2519,-938,3528,33882,6844,9789,11214,123547,1550,1969,2994,298,1080,-1653,-517,-22,,2397,979,1170,,1027,-42,571,,975,546,1134,
Blank corrected based on Raw Data (485/520 2),60.75,143,5410,2691,-1032,-552,25514,-1623,-2109,-2805,-1777,-4504,2441,28002,4200,7774,5973,118552,3140,3727,4481,2002,1219,2259,26954,5849,7897,8682,108843,-601,-868,-153,-2521,-1013,3632,34016,6735,9788,11254,123210,1582,1921,2897,336,1190,-1424,-211,180,,2399,1068,1089,,982,17,522,,1163,644,1104,
Blank corrected based on Raw Data (485/520 2),63,-55,5198,2521,-1082,-708,25312,-1709,-2253,-2803,-1912,-4591,2342,27912,4116,7544,5960,118128,3148,3700,4394,1953,1289,2261,26792,5775,7712,8754,108523,-646,-1014,-256,-2670,-1026,3618,33708,6704,9749,11138,122779,1536,1903,2951,274,1175,-1502,-308,220,,2469,1035,1169,,908,-89,576,,1114,638,1131,
Blank corrected based on Raw Data (485/520 2),65.25,-38,5188,2607,-1112,-747,25227,-1749,-2245,-2848,-1907,-4620,2411,27856,4190,7670,6020,118278,3102,3692,4412,2023,1227,2250,26532,5735,7674,8830,108051,-698,-1033,-224,-2628,-1080,3640,33740,6715,9724,11114,123239,1673,1817,2885,288,1310,-1510,-309,115,,2402,968,1013,,846,8,641,,1205,674,1195,
Blank corrected based on Raw Data (485/520 2),67.5,-58,4961,2471,-1170,-800,25020,-1738,-2300,-2908,-2002,-4687,2433,27906,4156,7615,6013,118113,3090,3567,4353,1936,1215,2218,26468,5629,7726,8840,108306,-632,-1002,-253,-2631,-1001,3578,33651,6671,9667,11063,122786,1575,1925,2938,205,1280,-1520,-434,109,,2425,1052,1066,,837,-5,600,,1194,635,1125,
Blank corrected based on Raw Data (485/520 2),69.75,-141,4929,2469,-1262,-811,24680,-1796,-2310,-3030,-2078,-4770,2379,27578,4132,7629,5931,118103,3082,3589,4304,1944,1232,2281,26274,5602,7580,8788,107440,-744,-1144,-355,-2774,-1106,3614,33533,6702,9706,11075,122492,1699,1810,2905,297,1266,-1529,-466,102,,2410,1003,1073,,562,-30,533,,1222,722,1148,
Blank corrected based on Raw Data (485/520 2),72,-55,4973,2477,-1174,-868,24850,-1663,-2225,-2890,-1998,-4712,2217,27637,4141,7488,5842,117844,3000,3451,4221,1880,1085,2285,26072,5670,7588,8700,107146,-677,-1102,-354,-2725,-1083,3467,33444,6708,9541,10970,122106,1620,1811,2755,192,1267,-1519,-493,156,,2224,967,1041,,716,5,616,,1257,550,1031,
Blank corrected based on Raw Data (485/520 2),74.25,-137,4853,2472,-1121,-848,24513,-1694,-2260,-2911,-1977,-4667,2289,27767,4134,7601,5987,117714,3068,3459,4250,1892,1203,2343,25984,5669,7576,8728,106746,-724,-1098,-328,-2712,-1034,3454,33418,6549,9597,10969,121746,1743,1662,2832,149,1216,-1393,-468,195,,2417,956,1000,,676,17,618,,1145,616,1017,
Blank corrected based on Raw Data (485/520 2),76.5,-100,4864,2437,-1279,-933,24524,-1667,-2278,-2974,-1986,-4748,2329,27742,4160,7622,5973,117524,2957,3498,4320,1844,1165,2319,25936,5606,7662,8715,106485,-726,-1114,-337,-2800,-1136,3656,33457,6685,9652,11009,121956,1729,1953,2902,267,1409,-1425,-519,192,,2359,981,1087,,696,46,695,,1346,694,1196,
Blank corrected based on Raw Data (485/520 2),78.75,-101,4711,2515,-1270,-946,24235,-1608,-2321,-3053,-1967,-4783,2291,27778,4226,7574,5983,117312,3010,3507,4244,1809,1205,2293,25875,5613,7497,8726,105909,-795,-1237,-430,-2760,-1202,3584,33279,6553,9575,10917,121573,1862,1828,2869,175,1446,-1402,-456,66,,2457,952,1066,,691,33,572,,1326,625,1162,
Blank corrected based on Raw Data (485/520 2),81,-128,4492,2444,-1411,-1033,23955,-1670,-2394,-3055,-2038,-4787,2369,27747,4228,7633,5880,117396,2956,3378,4283,1885,1116,2333,25877,5549,7448,8717,105285,-713,-1156,-324,-2723,-1087,3498,33314,6565,9588,11027,121716,1877,1832,2877,246,1399,-1423,-533,40,,2338,947,1092,,718,6,650,,1303,670,1186,
Blank corrected based on Raw Data (485/520 2),83.25,-150,4520,2464,-1321,-976,23980,-1681,-2379,-3117,-1904,-4802,2332,27713,4237,7636,5915,117095,2991,3442,4231,1721,1186,2463,26032,5589,7627,8944,105549,-642,-1018,-223,-2590,-966,3542,33269,6665,9530,10960,121489,1821,1825,2930,213,1279,-1394,-423,137,,2379,982,1055,,906,175,771,,1335,641,1106,
Blank corrected based on Raw Data (485/520 2),85.5,-150,4483,2531,-1273,-921,23580,-1518,-2359,-3012,-1960,-4779,2333,27772,4210,7582,5864,116825,3014,3364,4239,1830,1134,2376,25754,5578,7365,8654,104755,-749,-1268,-353,-2854,-1153,3573,33054,6624,9529,10858,121409,1856,1830,2853,242,1409,-1311,-424,177,,2387,1027,1046,,744,50,541,,1280,698,1169,
Blank corrected based on Raw Data (485/520 2),87.75,-108,4239,2412,-1475,-1095,23343,-1508,-2350,-3132,-1986,-4853,2369,27670,4243,7621,5929,116702,2914,3495,4249,1852,1287,2450,25978,5649,7504,8756,104837,-678,-1060,-414,-2721,-1001,3542,33160,6590,9614,10865,121043,1857,1853,2868,235,1437,-1248,-441,164,,2448,1035,1057,,876,88,667,,1328,647,1102,
Blank corrected based on Raw Data (485/520 2),90,-182,4174,2460,-1469,-1080,23194,-1552,-2342,-3135,-2017,-4872,2316,27491,4222,7606,5851,116785,2956,3419,4114,1848,1290,2434,25962,5585,7518,8690,104444,-646,-1026,-317,-2680,-971,3659,33159,6636,9699,10884,120940,2087,1838,3032,226,1431,-1246,-465,145,,2468,995,1094,,882,119,687,,1355,658,1242,
Blank corrected based on Raw Data (485/520 2),92.25,-139,4022,2463,-1432,-1145,22685,-1482,-2373,-3172,-1953,-4881,2394,27574,4342,7645,5867,116545,3026,3444,4157,1826,1297,2510,25864,5572,7508,8571,103913,-625,-1016,-317,-2635,-939,3623,33208,6480,9577,10879,120905,1876,1723,2790,227,1435,-1245,-503,204,,2476,1018,1094,,918,87,822,,1274,654,1152,
Blank corrected based on Raw Data (485/520 2),94.5,-186,3802,2562,-1524,-1181,22521,-1468,-2374,-3161,-2001,-4915,2307,27447,4195,7543,5830,115944,2978,3377,4201,1758,1249,2481,25544,5593,7454,8576,103587,-637,-1051,-377,-2643,-916,3707,33260,6579,9614,10726,120868,1999,1791,2889,286,1527,-1220,-533,142,,2396,1028,1012,,938,111,583,,1374,750,1252,
Blank corrected based on Raw Data (485/520 2),96.75,-270,3629,2433,-1553,-1260,22037,-1385,-2403,-3289,-2002,-5075,2393,27552,4231,7662,5982,115729,3020,3374,4207,1836,1322,2475,25569,5561,7519,8436,103389,-614,-1084,-323,-2709,-898,3561,33122,6637,9539,10722,120652,1987,1795,2800,240,1423,-1194,-539,191,,2521,996,1106,,947,81,620,,1334,635,1204,
Blank corrected based on Raw Data (485/520 2),99,-217,3572,2489,-1604,-1261,21958,-1344,-2336,-3214,-1950,-4955,2412,27546,4285,7668,5901,116303,3004,3321,4098,1807,1274,2498,25900,5644,7543,8570,102761,-515,-1018,-281,-2680,-887,3649,33158,6498,9616,10804,121002,1953,1836,2830,230,1472,-1073,-440,113,,2515,1032,1067,,1046,101,702,,1410,694,1159,
Blank corrected based on Raw Data (485/520 2),101.25,-236,3481,2357,-1677,-1316,21516,-1357,-2503,-3331,-2106,-4982,2338,27342,4200,7547,5882,115866,2832,3393,4125,1685,1278,2416,25706,5436,7468,8510,102210,-519,-1019,-295,-2553,-835,3541,33039,6594,9552,10854,120580,2029,1872,2862,237,1451,-1031,-455,149,,2465,1029,1033,,1071,88,760,,1329,698,1243,
Blank corrected based on Raw Data (485/520 2),103.5,-183,3459,2447,-1647,-1338,21391,-1180,-2442,-3208,-1934,-4987,2401,27442,4298,7540,5835,115851,3018,3305,4172,1683,1243,2567,25498,5590,7407,8567,102009,-477,-934,-173,-2468,-690,3644,33255,6622,9646,10798,120648,1914,1840,2873,286,1512,-977,-490,144,,2556,1003,1062,,1268,244,791,,1333,720,1247,
Blank corrected based on Raw Data (485/520 2),105.75,-303,3199,2354,-1878,-1442,20946,-1362,-2581,-3416,-2092,-5089,2439,27320,4338,7688,5928,115751,2945,3286,4075,1829,1295,2584,25697,5639,7659,8608,101829,-497,-866,-143,-2447,-627,3611,32878,6469,9566,10825,120235,2017,1839,2819,310,1504,-1038,-497,51,,2558,1041,1065,,1272,143,792,,1407,632,1164,
Blank corrected based on Raw Data (485/520 2),108,-314,3258,2551,-1703,-1326,20774,-1114,-2519,-3277,-1988,-5008,2435,27448,4307,7682,5913,115306,3057,3415,4134,1793,1389,2593,25733,5587,7411,8588,101373,-484,-928,-208,-2448,-718,3544,32994,6576,9504,10766,120375,2092,1844,2887,243,1464,-753,-410,244,,2630,1138,1124,,1305,148,830,,1484,699,1234,
Blank corrected based on Raw Data (485/520 2),110.25,-368,2963,2379,-1765,-1478,20502,-1152,-2540,-3423,-2039,-5181,2454,27254,4238,7620,5837,115625,2876,3375,4022,1719,1298,2539,25641,5476,7359,8505,101156,-581,-879,-249,-2488,-646,3570,32934,6647,9433,10624,120246,2099,1908,2868,289,1584,-770,-467,170,,2584,973,1093,,1285,216,716,,1557,737,1225,
Blank corrected based on Raw Data (485/520 2),112.5,-288,2898,2414,-1827,-1534,20085,-1080,-2454,-3419,-2061,-5058,2268,27236,4296,7593,5835,115198,3003,3255,4058,1681,1332,2471,25400,5469,7330,8379,100588,-489,-1026,-226,-2498,-580,3523,32772,6523,9497,10634,119871,2003,1707,2841,169,1495,-648,-485,253,,2600,1057,1070,,1330,70,684,,1395,664,1179,
Blank corrected based on Raw Data (485/520 2),114.75,-336,2841,2403,-1820,-1510,19688,-995,-2525,-3443,-2013,-5120,2399,27300,4330,7707,5974,114947,2950,3378,4172,1771,1428,2497,25513,5522,7290,8380,100224,-442,-959,-265,-2540,-606,3534,32962,6489,9495,10761,119672,2015,1683,2844,266,1595,-673,-389,230,,2666,1105,1123,,1311,183,660,,1471,739,1223,
Blank corrected based on Raw Data (485/520 2),117,-498,2673,2421,-2007,-1598,19445,-1041,-2574,-3520,-2116,-5156,2385,27398,4216,7599,5876,114729,2845,3272,3944,1679,1358,2446,25409,5431,7288,8342,99672,-523,-977,-322,-2537,-592,3490,32887,6572,9435,10588,119726,2085,1824,2768,321,1593,-688,-520,212,,2486,950,1047,,1405,103,668,,1468,707,1218,
Blank corrected based on Raw Data (485/520 2),119.25,-397,2685,2566,-1842,-1501,19224,-824,-2492,-3547,-2038,-5068,2415,27248,4357,7622,5825,114913,2891,3302,4004,1727,1414,2431,25379,5412,7288,8259,99459,-487,-1013,-253,-2553,-596,3578,32729,6406,9492,10698,119760,1992,1748,2816,278,1600,-533,-340,341,,2614,1020,1096,,1432,103,676,,1484,651,1260,
Blank corrected based on Raw Data (485/520 2),121.5,-412,2380,2448,-2052,-1679,18989,-946,-2627,-3561,-2193,-5188,2336,27167,4266,7459,5753,114495,2819,3183,3873,1571,1395,2425,25182,5471,7226,8307,98971,-473,-931,-246,-2527,-476,3536,32980,6556,9322,10560,119563,2013,1736,2776,283,1591,-582,-456,203,,2518,998,1105,,1504,53,609,,1457,649,1253,
Blank corrected based on Raw Data (485/520 2),123.75,-477,2435,2418,-2014,-1683,18612,-852,-2565,-3539,-2146,-5144,2385,27293,4259,7546,5831,114578,2902,3289,3997,1650,1463,2463,25120,5454,7284,8329,98685,-399,-906,-276,-2480,-450,3504,32658,6534,9358,10652,119250,2011,1717,2739,202,1576,-485,-453,269,,2606,996,1112,,1555,131,660,,1396,650,1242,
Blank corrected based on Raw Data (485/520 2),126,-409,2423,2495,-1961,-1676,18447,-780,-2466,-3546,-2050,-5199,2360,26976,4443,7638,5901,114386,2878,3302,4018,1660,1383,2426,25285,5495,7213,8135,98548,-481,-1016,-282,-2482,-455,3454,32605,6348,9365,10542,119229,1912,1614,2679,134,1558,-308,-305,392,,2769,943,1074,,1500,38,575,,1347,557,1263,
Blank corrected based on Raw Data (485/520 2),128.25,-405,2417,2561,-1964,-1789,18152,-701,-2607,-3512,-2022,-5127,2367,27254,4308,7603,5902,114031,2885,3214,4024,1687,1395,2462,25115,5367,7245,8172,98114,-367,-881,-157,-2462,-420,3411,32715,6308,9311,10435,119090,1790,1552,2712,105,1502,-288,-324,345,,2775,1079,1074,,1612,81,697,,1248,457,1232,
Blank corrected based on Raw Data (485/520 2),130.5,-548,2062,2461,-2139,-1884,17942,-812,-2676,-3620,-2122,-5150,2359,27089,4238,7576,5752,114225,2772,3260,3957,1619,1368,2312,24967,5308,7084,7996,97516,-408,-1059,-424,-2548,-549,3487,32683,6380,9286,10462,119343,1889,1632,2679,122,1596,-233,-439,254,,2673,985,1084,,1537,-74,481,,1339,540,1370,
Blank corrected based on Raw Data (485/520 2),132.75,-592,1949,2222,-2230,-1949,17715,-648,-2727,-3774,-2128,-5270,2442,27098,4308,7601,5901,114260,2944,3223,3995,1645,1344,2401,24894,5446,7184,8128,97459,-368,-965,-359,-2550,-386,3433,32615,6412,9325,10413,119350,1836,1599,2651,267,1560,-356,-606,249,,2753,1033,1064,,1669,15,534,,1383,511,1267,
Blank corrected based on Raw Data (485/520 2),135,-544,2025,2498,-2184,-1870,17667,-641,-2691,-3729,-2104,-5288,2337,27055,4354,7610,5880,114257,2817,3202,3922,1644,1328,2335,25134,5329,7223,8086,97194,-393,-893,-319,-2453,-357,3392,32527,6353,9254,10391,118788,1821,1587,2549,105,1470,-168,-448,274,,2885,1109,1162,,1782,54,528,,1413,612,1316,
Blank corrected based on Raw Data (485/520 2),137.25,-773,1903,2416,-2289,-1982,17354,-538,-2784,-3801,-2145,-5234,2458,27003,4433,7694,5938,113867,2892,3219,4028,1670,1451,2410,24967,5249,7244,8070,97003,-348,-895,-164,-2399,-236,3279,32427,6220,9220,10277,119021,1710,1499,2650,35,1491,-172,-414,249,,2849,1077,1107,,1766,36,558,,1289,463,1325,
Blank corrected based on Raw Data (485/520 2),139.5,-621,1967,2438,-2201,-2018,16926,-556,-2682,-3797,-2180,-5251,2383,27023,4325,7584,5899,113705,2807,3210,3924,1658,1364,2297,24802,5232,7039,8050,96057,-422,-952,-200,-2457,-260,3389,32582,6221,9319,10360,119154,1826,1612,2593,204,1590,-151,-436,318,,2901,1014,1056,,1793,5,520,,1356,651,1276,
Blank corrected based on Raw Data (485/520 2),141.75,-702,1774,2483,-2273,-2069,16734,-480,-2777,-3786,-2106,-5244,2297,26926,4377,7551,5829,113351,2817,3040,3906,1674,1277,2244,24759,5240,6948,8005,95618,-423,-1010,-363,-2514,-308,3457,32591,6264,9229,10282,119372,1871,1653,2679,291,1694,23,-432,267,,2759,954,1011,,1735,-151,418,,1405,637,1370,
Blank corrected based on Raw Data (485/520 2),144,-761,1571,2437,-2436,-2138,16541,-450,-2814,-3836,-2222,-5368,2424,26918,4387,7648,5871,113781,2789,3268,3987,1669,1399,2349,24803,5348,7176,8031,95702,-319,-837,-304,-2384,-205,3443,32423,6242,9256,10354,119374,1780,1585,2595,204,1601,-13,-443,121,,2869,1108,1137,,1911,38,525,,1363,701,1298,
Blank corrected based on Raw Data (485/520 2),146.25,-692,1658,2540,-2295,-2066,16340,-321,-2745,-3793,-2040,-5191,2478,26994,4465,7635,5957,113581,2868,3170,4012,1691,1417,2239,24761,5063,7000,7912,95113,-410,-1028,-271,-2437,-253,3357,32409,6243,9222,10147,119393,1799,1584,2571,204,1556,108,-374,336,,2917,1066,1123,,1817,-84,503,,1349,625,1259,
Blank corrected based on Raw Data (485/520 2),148.5,-637,1548,2480,-2316,-2096,16120,-317,-2808,-3900,-2104,-5249,2369,27075,4365,7502,5818,113451,2822,3146,3879,1682,1305,2198,24642,5193,7079,7851,94646,-432,-927,-264,-2421,-202,3431,32260,6298,9189,10136,119373,1874,1526,2583,285,1508,205,-387,326,,2834,1128,1062,,1855,17,445,,1297,650,1376,
Blank corrected based on Raw Data (485/520 2),150.75,-824,1502,2402,-2425,-2219,15931,-351,-2860,-3957,-2227,-5255,2307,26829,4276,7577,5839,113440,2801,3105,3969,1541,1195,2223,24583,5116,7063,7783,94327,-408,-965,-283,-2456,-132,3374,32388,6291,9090,10261,119500,1886,1489,2675,330,1596,86,-337,304,,2710,1051,1144,,1867,-130,502,,1391,662,1315,
Blank corrected based on Raw Data (485/520 2),153,-1019,1233,2239,-2625,-2259,15642,-453,-2973,-4085,-2378,-5460,2356,26785,4363,7654,5731,113339,2750,3161,3840,1527,1266,2238,24477,5082,7008,7847,94372,-386,-877,-344,-2370,-37,3303,32316,6320,9129,10260,119192,1890,1557,2675,290,1594,-35,-524,280,,2738,968,1079,,1984,-5,478,,1494,637,1326,
Blank corrected based on Raw Data (485/520 2),155.25,-988,1279,2270,-2478,-2322,15625,-365,-2975,-3889,-2355,-5419,2446,26978,4455,7602,5783,113024,2756,3064,3935,1616,1350,2207,24362,5042,7008,7782,93718,-423,-917,-340,-2422,-35,3437,32375,6263,9118,10234,119510,1865,1541,2633,280,1570,76,-501,191,,2751,933,1050,,1983,-137,425,,1362,612,1253,
Blank corrected based on Raw Data (485/520 2),157.5,-812,1420,2400,-2432,-2184,15509,-94,-2849,-3912,-2114,-5224,2355,26913,4390,7723,5785,113293,2779,3101,3937,1669,1269,2140,24340,5154,6984,7788,93576,-307,-960,-312,-2334,22,3395,32390,6207,9111,10178,119605,1845,1509,2629,296,1589,307,-298,341,,2703,1036,1037,,2039,-38,483,,1431,690,1232,
Blank corrected based on Raw Data (485/520 2),159.75,-1031,1125,2279,-2660,-2491,15179,-325,-3026,-4049,-2420,-5432,2368,26892,4471,7618,5898,113135,2843,3102,3874,1639,1258,2205,24331,5108,6949,7769,93291,-320,-942,-275,-2406,124,3331,32224,6248,9132,10152,119529,1817,1493,2635,189,1608,185,-533,262,,2733,1075,1099,,2030,-158,396,,1450,632,1245,
Blank corrected based on Raw Data (485/520 2),162,-939,1054,2254,-2685,-2509,14902,-228,-3041,-4167,-2414,-5456,2419,26754,4480,7639,5826,112648,2791,3138,3954,1621,1252,2253,24250,5149,6966,7829,92766,-377,-871,-269,-2343,194,3315,32118,6120,9066,10124,119170,1925,1513,2673,237,1653,156,-600,192,,2780,1113,1133,,2079,-92,494,,1560,606,1310,
Blank corrected based on Raw Data (485/520 2),164.25,-1026,1110,2349,-2700,-2423,14872,-133,-2934,-4099,-2308,-5438,2336,26888,4392,7663,5760,112964,2767,3192,3789,1559,1246,2287,24255,5054,6983,7759,92362,-194,-888,-127,-2340,248,3266,32117,6217,9017,10121,119224,1730,1542,2673,221,1568,278,-430,290,,2665,1043,1127,,2212,-123,567,,1415,597,1241,
Blank corrected based on Raw Data (485/520 2),166.5,-1021,995,2343,-2651,-2548,14849,-98,-3019,-4111,-2297,-5427,2386,26748,4446,7654,5798,112340,2842,3145,3875,1601,1352,2237,24281,5126,7034,7733,92318,-329,-858,-184,-2305,327,3317,32189,6199,9188,10163,118952,1818,1547,2621,206,1640,363,-382,303,,2720,1001,1172,,2250,-70,451,,1438,613,1319,
Blank corrected based on Raw Data (485/520 2),168.75,-994,987,2407,-2593,-2500,14632,31,-2859,-4064,-2243,-5400,2559,26854,4451,7644,5898,112895,2855,3186,3857,1672,1264,2273,24103,5135,6977,7778,91809,-142,-801,-137,-2212,407,3344,32143,6154,8985,10178,119061,1776,1514,2662,294,1625,422,-396,403,,2809,1072,1266,,2385,-8,555,,1410,570,1273,
Blank corrected based on Raw Data (485/520 2),171,-1101,843,2337,-2720,-2539,14506,27,-2889,-4147,-2301,-5320,2414,26719,4383,7634,5772,112330,2668,3030,3870,1531,1219,2144,23973,5031,6854,7637,91357,-211,-883,-283,-2316,292,3421,32111,6116,9013,10106,118713,1756,1524,2627,271,1651,510,-341,298,,2715,1009,1116,,2218,-100,464,,1479,700,1314,
Blank corrected based on Raw Data (485/520 2),173.25,-1068,884,2298,-2719,-2516,14430,-14,-3030,-4185,-2408,-5345,2336,26655,4342,7624,5821,112269,2720,3053,3848,1581,1242,2277,24031,5094,6974,7737,91041,-187,-794,-216,-2222,490,3306,32215,6171,9004,10117,118841,1728,1469,2628,178,1541,472,-411,318,,2629,992,1110,,2339,-56,529,,1377,575,1242,
Blank corrected based on Raw Data (485/520 2),175.5,-1146,794,2197,-2798,-2531,14308,120,-3093,-4157,-2387,-5436,2370,26804,4457,7558,5845,112405,2726,3172,3930,1602,1273,2226,23999,5071,6863,7842,90498,-160,-851,-192,-2267,503,3307,32236,6103,9067,10154,118549,1804,1602,2573,313,1650,409,-470,292,,2809,1084,1141,,2259,-102,551,,1496,614,1314,
Blank corrected based on Raw Data (485/520 2),177.75,-1242,612,2157,-2818,-2650,14101,-31,-3188,-4295,-2377,-5485,2415,26681,4482,7693,5764,112259,2745,3160,3954,1666,1290,2266,23921,5174,6835,7745,90359,-81,-712,-208,-2263,628,3211,31977,6156,9062,10103,118516,1748,1524,2594,166,1651,348,-485,164,,2649,1116,1184,,2339,-11,591,,1477,582,1162,
Blank corrected based on Raw Data (485/520 2),180,-1216,626,2231,-2886,-2727,13915,83,-3100,-4210,-2325,-5412,2403,26813,4477,7679,5763,112164,2711,3195,3812,1574,1183,2267,24093,4994,6832,7627,89798,-93,-805,-236,-2219,745,3345,32206,6117,9025,10011,118595,1740,1535,2633,162,1599,481,-486,197,,2636,1073,1149,,2421,-75,469,,1430,607,1263,
Blank corrected based on Raw Data (485/520 2),182.25,-1229,580,2251,-2836,-2721,13592,136,-3218,-4376,-2455,-5473,2378,26807,4465,7628,5854,112058,2766,3097,3823,1626,1231,2014,23790,4883,6732,7438,89822,-215,-958,-332,-2362,645,3245,32031,6140,8844,9921,118266,1657,1519,2557,146,1609,423,-460,158,,2641,1086,1146,,2349,-253,449,,1493,610,1201,
Blank corrected based on Raw Data (485/520 2),184.5,-1141,644,2161,-2803,-2740,13488,213,-3169,-4387,-2403,-5382,2485,26515,4483,7660,5902,111673,2728,3110,3806,1531,1245,2263,23714,5131,6852,7806,89012,-121,-779,-163,-2172,782,3304,31986,6032,8954,9883,118169,1785,1472,2596,213,1577,563,-468,280,,2670,1088,1183,,2597,-173,511,,1408,663,1198,
Blank corrected based on Raw Data (485/520 2),186.75,-1127,601,2231,-2836,-2649,13565,199,-2943,-4217,-2408,-5297,2470,26701,4430,7716,5800,111806,2702,3072,3891,1618,1168,2363,23563,5187,6970,7692,89020,33,-649,-72,-2120,922,3305,32047,6119,8935,9923,117873,1787,1514,2655,239,1578,729,-291,389,,2639,1055,1167,,2671,-59,609,,1489,593,1299,
Blank corrected based on Raw Data (485/520 2),189,-1244,547,2191,-2988,-2751,13359,145,-3197,-4346,-2474,-5472,2456,26585,4446,7664,5813,111760,2726,3078,3825,1565,1146,2123,23566,5206,6837,7723,88615,11,-774,-163,-2172,920,3334,31900,6142,8965,9940,117836,1752,1502,2588,216,1539,624,-472,268,,2644,1093,1168,,2602,-91,524,,1401,638,1270,
Blank corrected based on Raw Data (485/520 2),191.25,-1209,489,2189,-2890,-2676,13446,303,-3072,-4253,-2392,-5372,2530,26554,4535,7723,5795,111552,2646,3029,3838,1532,1237,2162,23767,5155,6814,7663,88008,128,-720,-122,-2141,1030,3286,31821,6167,9082,9968,117752,1760,1570,2669,207,1644,688,-354,333,,2675,1134,1081,,2621,-43,592,,1416,600,1212,
Blank corrected based on Raw Data (485/520 2),193.5,-1121,582,2261,-2769,-2677,13355,379,-3110,-4279,-2388,-5246,2445,26762,4467,7688,5919,111259,2640,3059,3835,1521,1207,2177,23550,5083,6771,7630,87873,82,-682,-187,-2095,1111,3342,31870,6136,9026,10065,117781,1755,1605,2604,236,1560,768,-273,492,,2626,1128,1122,,2776,-23,600,,1460,650,1267,
Blank corrected based on Raw Data (485/520 2),195.75,-1272,357,2224,-2954,-2860,13125,296,-3197,-4337,-2379,-5374,2483,26706,4499,7807,5790,111403,2640,3170,3849,1580,1221,2185,23497,5088,6874,7715,87527,193,-661,-69,-2123,1108,3287,31816,6192,8938,9882,117524,1877,1545,2655,243,1718,732,-360,325,,2753,1113,1164,,2834,61,657,,1569,629,1285,
Blank corrected based on Raw Data (485/520 2),198,-1264,404,2237,-2993,-2757,13098,430,-3173,-4302,-2459,-5334,2482,26677,4444,7694,5752,111432,2690,3125,3850,1491,1239,2198,23449,5073,6735,7422,87268,114,-724,-91,-2175,1170,3238,32134,6172,8927,9970,117608,1816,1623,2703,230,1723,705,-358,421,,2608,1069,1084,,2680,-153,527,,1573,660,1204,
Blank corrected based on Raw Data (485/520 2),200.25,-1490,202,2062,-3064,-2948,12699,275,-3288,-4464,-2679,-5534,2415,26742,4456,7608,5809,110733,2706,3089,3767,1540,1216,2168,23410,5096,6879,7583,86561,135,-590,-132,-2025,1269,3387,32015,6160,8869,10058,117585,1831,1618,2580,250,1732,584,-526,115,,2543,1074,1226,,2758,-97,544,,1500,601,1233,
Blank corrected based on Raw Data (485/520 2),202.5,-1352,365,2348,-3034,-2834,12800,404,-3143,-4437,-2560,-5331,2473,26619,4569,7670,5777,111215,2654,3011,3760,1542,1199,2151,23437,5071,6860,7618,86307,181,-716,-140,-2068,1344,3298,31914,6083,9062,10082,117271,1690,1580,2664,175,1685,780,-375,295,,2637,1123,1178,,2784,-78,538,,1518,622,1156,
Blank corrected based on Raw Data (485/520 2),204.75,-1363,213,2268,-3025,-2902,12671,429,-3262,-4489,-2557,-5419,2493,26573,4482,7738,5870,110913,2729,3028,3775,1553,1217,2214,23397,5235,6866,7683,86337,154,-551,-60,-2031,1458,3235,32017,6096,8959,9929,117233,1700,1527,2654,156,1577,766,-428,359,,2637,1097,1231,,2901,49,652,,1480,514,1131,
Blank corrected based on Raw Data (485/520 2),207,-1298,216,2138,-3121,-2890,12541,472,-3261,-4500,-2452,-5369,2416,26519,4420,7742,5724,111258,2634,2996,3721,1501,1150,2153,23324,5087,6851,7554,86132,142,-644,-111,-2000,1427,3290,31982,6051,8842,9868,117019,1792,1528,2580,230,1546,760,-379,394,,2523,1027,1224,,3004,-43,616,,1481,525,1261,
